segment_id,street_id,street_name,street_type,velocity,max_velocity,s_node_id,s_long,s_lat,e_node_id,e_long,e_lat,slow_traffic
51432,330239279,Phạm Văn Đồng,primary,38.333333333333336,60.0,5772089073,106.7560758,10.8635318,3349899960,106.755891,10.8633914,0
51433,330239279,Phạm Văn Đồng,primary,45.0,60.0,3349899960,106.755891,10.8633914,4447240199,106.7555371,10.8631527,0
51434,330239279,Phạm Văn Đồng,primary,38.5,60.0,4447240199,106.7555371,10.8631527,3349899958,106.7552357,10.8629524,0
51435,330239279,Phạm Văn Đồng,primary,34.25,60.0,3349899958,106.7552357,10.8629524,3349899956,106.7549731,10.8627189,0
51436,330239279,Phạm Văn Đồng,primary,11.666666666666666,60.0,3349899956,106.7549731,10.8627189,3349899953,106.7546596,10.8624325,1
51437,330239279,Phạm Văn Đồng,primary,25.85,60.0,3349899953,106.7546596,10.8624325,3349899951,106.7543042,10.8620708,0
51438,330239279,Phạm Văn Đồng,primary,33.2,60.0,3349899951,106.7543042,10.8620708,5772508535,106.7541234,10.8618642,0
51439,330239279,Phạm Văn Đồng,primary,29.2,60.0,5772508535,106.7541234,10.8618642,4936584702,106.7540098,10.8617344,0
51440,330239279,Phạm Văn Đồng,primary,42.5,60.0,4936584702,106.7540098,10.8617344,5772511384,106.7538472,10.8615602,0
51441,330239279,Phạm Văn Đồng,primary,44.0,60.0,5772511384,106.7538472,10.8615602,3349899945,106.753403,10.8610205,0
51442,330239279,Phạm Văn Đồng,primary,45.4,60.0,3349899945,106.753403,10.8610205,5772511366,106.7530898,10.8606867,0
51443,330239279,Phạm Văn Đồng,primary,45.57142857142857,60.0,5772511366,106.7530898,10.8606867,4447240200,106.75295,10.8605117,0
51444,330239279,Phạm Văn Đồng,primary,44.333333333333336,60.0,4447240200,106.75295,10.8605117,4936584703,106.7525437,10.8600372,0
51445,330239279,Phạm Văn Đồng,primary,49.25,60.0,4936584703,106.7525437,10.8600372,3349899939,106.7522277,10.8596234,0
51446,330239279,Phạm Văn Đồng,primary,46.833333333333336,60.0,3349899939,106.7522277,10.8596234,3349899937,106.7520932,10.8593336,0
51447,330239279,Phạm Văn Đồng,primary,44.8,60.0,3349899937,106.7520932,10.8593336,3349899933,106.7519756,10.8589725,0
51448,330239279,Phạm Văn Đồng,primary,46.666666666666664,60.0,3349899933,106.7519756,10.8589725,3349899929,106.7519276,10.8584812,0
51449,330239279,Phạm Văn Đồng,primary,47.875,60.0,3349899929,106.7519276,10.8584812,4447240202,106.7518989,10.8580314,0
51450,330239279,Phạm Văn Đồng,primary,45.5,60.0,4447240202,106.7518989,10.8580314,4447240201,106.7518877,10.8575701,0
51451,330239279,Phạm Văn Đồng,primary,46.857142857142854,60.0,4447240201,106.7518877,10.8575701,3349899927,106.7518652,10.8566992,0
51452,330239279,Phạm Văn Đồng,primary,47.833333333333336,60.0,3349899927,106.7518652,10.8566992,3349899925,106.7518296,10.8556182,0
51453,330239279,Phạm Văn Đồng,primary,50.45454545454545,60.0,3349899925,106.7518296,10.8556182,4447240203,106.7518187,10.8552997,0
51454,330239279,Phạm Văn Đồng,primary,43.25,60.0,4447240203,106.7518187,10.8552997,3349899923,106.7517961,10.8549811,0
51455,330239279,Phạm Văn Đồng,primary,36.75,60.0,3349899923,106.7517961,10.8549811,4447240204,106.7517456,10.8547281,0
51456,330239279,Phạm Văn Đồng,primary,42.0,60.0,4447240204,106.7517456,10.8547281,3349899919,106.7516864,10.8544923,0
51457,330239279,Phạm Văn Đồng,primary,35.376451014770616,60.0,3349899919,106.7516864,10.8544923,4447240205,106.7516245,10.854276,0
51458,330239279,Phạm Văn Đồng,primary,30.333333333333332,60.0,4447240205,106.7516245,10.854276,3349899917,106.7515597,10.8540911,0
51459,330239279,Phạm Văn Đồng,primary,13.0,60.0,3349899917,106.7515597,10.8540911,3349899915,106.7514313,10.8537736,1
51460,330239279,Phạm Văn Đồng,primary,16.375,60.0,3349899915,106.7514313,10.8537736,3349899914,106.7512935,10.8535126,1
51461,330239279,Phạm Văn Đồng,primary,11.875,60.0,3349899914,106.7512935,10.8535126,3349899912,106.7509374,10.8529425,1
51462,330239279,Phạm Văn Đồng,primary,18.38095238095238,60.0,3349899912,106.7509374,10.8529425,366435241,106.7504903,10.8521583,1
51463,330239279,Phạm Văn Đồng,primary,38.2,60.0,366435241,106.7504903,10.8521583,3349899910,106.7503951,10.8519796,0
51464,330239279,Phạm Văn Đồng,primary,36.0,60.0,3349899910,106.7503951,10.8519796,3349899909,106.7499357,10.851176,0
51465,330239279,Phạm Văn Đồng,primary,42.38461538461539,60.0,3349899909,106.7499357,10.851176,3349899908,106.7495854,10.8505683,0
51466,330239279,Phạm Văn Đồng,primary,41.0,60.0,3349899908,106.7495854,10.8505683,3349899907,106.7489666,10.849516,0
51467,330239279,Phạm Văn Đồng,primary,45.31578947368421,60.0,3349899907,106.7489666,10.849516,3349899906,106.7482725,10.8483223,0
51468,330239279,Phạm Văn Đồng,primary,53.82608695652174,60.0,3349899906,106.7482725,10.8483223,3349899903,106.7476427,10.8472414,0
51469,330239279,Phạm Văn Đồng,primary,46.8,60.0,3349899903,106.7476427,10.8472414,3349899901,106.7473601,10.8467406,0
51470,330239279,Phạm Văn Đồng,primary,45.0,60.0,3349899901,106.7473601,10.8467406,3349899900,106.7470178,10.8461853,0
51471,330239279,Phạm Văn Đồng,primary,52.125,60.0,3349899900,106.7470178,10.8461853,3349899895,106.7466548,10.8455407,0
51472,330239279,Phạm Văn Đồng,primary,52.916666666666664,60.0,3349899895,106.7466548,10.8455407,3349899893,106.7462625,10.8447893,0
51473,330239279,Phạm Văn Đồng,primary,43.8,60.0,3349899893,106.7462625,10.8447893,5750623149,106.7459758,10.8442409,0
51474,330239279,Phạm Văn Đồng,primary,47.4,60.0,5750623149,106.7459758,10.8442409,3349899392,106.7459704,10.8441012,0
51475,330239279,Phạm Văn Đồng,primary,35.376451014770616,60.0,3349899392,106.7459704,10.8441012,4447240206,106.7456695,10.843573,0
51476,330239279,Phạm Văn Đồng,primary,45.0,60.0,4447240206,106.7456695,10.843573,3727350727,106.745461,10.8431638,0
51477,330239279,Phạm Văn Đồng,primary,41.0,60.0,3727350727,106.745461,10.8431638,4447240207,106.7452467,10.8428076,0
51478,330239279,Phạm Văn Đồng,primary,40.0,60.0,4447240207,106.7452467,10.8428076,3349899390,106.7450149,10.84248,0
51479,330239279,Phạm Văn Đồng,primary,43.0,60.0,3349899390,106.7450149,10.84248,3349899389,106.7448607,10.8422659,0
51480,330239279,Phạm Văn Đồng,primary,40.25,60.0,3349899389,106.7448607,10.8422659,5752823280,106.7442664,10.8416543,0
51481,330239279,Phạm Văn Đồng,primary,30.0,60.0,5752823280,106.7442664,10.8416543,3349899387,106.7440778,10.841534,0
51482,330239279,Phạm Văn Đồng,primary,11.0,60.0,3349899387,106.7440778,10.841534,366427879,106.7440021,10.8414691,1
51483,330239279,Phạm Văn Đồng,primary,8.5,60.0,366427879,106.7440021,10.8414691,5750623158,106.7439592,10.8414243,1
51484,330239279,Phạm Văn Đồng,primary,1.5,60.0,5750623158,106.7439592,10.8414243,5750476260,106.7439068,10.8413443,1
51485,330239280,Quốc lộ 1,primary_link,8.0,56.666666666666664,3371932986,106.7655504,10.8732965,3371932990,106.7653588,10.8734237,1
51486,330239280,Quốc lộ 1,primary_link,35.40221457448788,56.666666666666664,3371932990,106.7653588,10.8734237,3371932992,106.7653064,10.8734805,0
51487,330239280,Quốc lộ 1K,primary_link,34.60177304964539,56.666666666666664,3371932992,106.7653064,10.8734805,3371934695,106.7652744,10.8735289,0
51488,330239280,Quốc lộ 1K,primary_link,34.60177304964539,56.666666666666664,3371934695,106.7652744,10.8735289,3371934697,106.7652545,10.8735828,0
51489,330239280,Quốc lộ 1K,primary_link,34.60177304964539,56.666666666666664,3371934697,106.7652545,10.8735828,3371934700,106.7652485,10.8736621,0
51490,330239280,Quốc lộ 1K,primary_link,34.60177304964539,56.666666666666664,3371934700,106.7652485,10.8736621,5468478167,106.7652438,10.873759,0
51491,330374253,Bạch Đằng,primary,28.88606803994128,57.32394366197183,2351201596,106.7113514,10.8027691,5733301068,106.7113974,10.8028654,0
51492,330374254,Bạch Đằng,primary,28.88606803994128,57.32394366197183,366465005,106.7093756,10.8029327,5773531742,106.7097525,10.8029046,0
51493,330374254,Bạch Đằng,primary,28.88606803994128,57.32394366197183,5773531742,106.7097525,10.8029046,1226494772,106.7105469,10.8028454,0
51494,330374254,Bạch Đằng,primary,28.88606803994128,57.32394366197183,1226494772,106.7105469,10.8028454,2351201596,106.7113514,10.8027691,0
51495,330374257,Lê Hồng Phong,tertiary,20.15040909090909,47.91718170580964,366446521,106.6764425,10.7621917,3116339942,106.6767057,10.7614803,0
51496,330374257,Lê Hồng Phong,tertiary,20.15040909090909,47.91718170580964,3116339942,106.6767057,10.7614803,366446521,106.6764425,10.7621917,0
51497,330374257,Lê Hồng Phong,tertiary,22.0,47.91718170580964,3116339942,106.6767057,10.7614803,5794883969,106.6767941,10.7612328,0
51498,330374257,Lê Hồng Phong,tertiary,20.15040909090909,47.91718170580964,5794883969,106.6767941,10.7612328,3116339942,106.6767057,10.7614803,0
51499,330374257,Lê Hồng Phong,tertiary,47.0,47.91718170580964,5794883969,106.6767941,10.7612328,5794913339,106.676833,10.761133,0
51500,330374257,Lê Hồng Phong,tertiary,20.15040909090909,47.91718170580964,5794913339,106.676833,10.761133,5794883969,106.6767941,10.7612328,0
51501,330374257,Lê Hồng Phong,tertiary,20.15040909090909,47.91718170580964,5794913339,106.676833,10.761133,366400249,106.6770991,10.760492,0
51502,330374257,Lê Hồng Phong,tertiary,11.0,47.91718170580964,366400249,106.6770991,10.760492,5794913339,106.676833,10.761133,1
51503,330374257,Lê Hồng Phong,tertiary,20.0,47.91718170580964,366400249,106.6770991,10.760492,366466647,106.6776297,10.7588935,0
51504,330374257,Lê Hồng Phong,tertiary,20.15040909090909,47.91718170580964,366466647,106.6776297,10.7588935,366400249,106.6770991,10.760492,0
51505,330374261,Lê Quang Sung,tertiary,3.3636363636363638,47.91718170580964,1996745450,106.6528193,10.7510631,1996745843,106.6519488,10.7510135,1
51506,330374261,Lê Quang Sung,tertiary,22.5,47.91718170580964,1996745843,106.6519488,10.7510135,366456369,106.65108,10.7509832,0
51507,330374261,Lê Quang Sung,tertiary,17.7,47.91718170580964,366456369,106.65108,10.7509832,3373356731,106.650782,10.750992,1
51508,330374261,Lê Quang Sung,tertiary,18.320454545454545,47.91718170580964,3373356731,106.650782,10.750992,366420778,106.6504526,10.7510248,1
51509,330374261,Lê Quang Sung,tertiary,18.320454545454545,47.91718170580964,366420778,106.6504526,10.7510248,1996745799,106.6499968,10.7510696,1
51510,330374261,Lê Quang Sung,tertiary,18.320454545454545,47.91718170580964,1996745799,106.6499968,10.7510696,366397332,106.6495482,10.7511143,1
51511,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,724227317,106.7123041,10.8102553,366478536,106.7123302,10.8105089,0
51512,330374266,Quốc lộ 13,primary,13.0,57.32394366197183,366478536,106.7123302,10.8105089,3116339967,106.7123819,10.8109578,1
51513,330374266,Quốc lộ 13,primary,10.0,57.32394366197183,3116339967,106.7123819,10.8109578,5779522909,106.7124108,10.8112087,1
51514,330374266,Quốc lộ 13,primary,11.0,57.32394366197183,5779522909,106.7124108,10.8112087,366441391,106.7124216,10.8113026,1
51515,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,366441391,106.7124216,10.8113026,5737826572,106.7124655,10.8116008,0
51516,330374266,Quốc lộ 13,primary,31.0,57.32394366197183,5737826572,106.7124655,10.8116008,366450872,106.7124936,10.8118498,0
51517,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,366450872,106.7124936,10.8118498,5779522896,106.7125132,10.811983,0
51518,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,5779522896,106.7125132,10.811983,366405841,106.7125305,10.8121004,0
51519,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,366405841,106.7125305,10.8121004,5737933071,106.7125621,10.8125091,0
51520,330374266,Quốc lộ 13,primary,27.0,57.32394366197183,5737933071,106.7125621,10.8125091,2030639695,106.712568,10.8125861,0
51521,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,2030639695,106.712568,10.8125861,3116339969,106.7126952,10.8134774,0
51522,330374266,Quốc lộ 13,primary,19.0,57.32394366197183,3116339969,106.7126952,10.8134774,366419043,106.7127118,10.813594,1
51523,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,366419043,106.7127118,10.813594,5737933034,106.7128035,10.8143846,0
51524,330374266,Quốc lộ 13,primary,10.666666666666666,57.32394366197183,5737933034,106.7128035,10.8143846,2030638499,106.7128144,10.8144789,1
51525,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,2030638499,106.7128144,10.8144789,5737933043,106.7128184,10.8145715,0
51526,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,5737933043,106.7128184,10.8145715,366472768,106.7128223,10.8146617,0
51527,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,366472768,106.7128223,10.8146617,5737826581,106.7128989,10.8153917,0
51528,330374266,Quốc lộ 13,primary,23.0,57.32394366197183,5737826581,106.7128989,10.8153917,366417928,106.7129274,10.8156639,0
51529,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,366417928,106.7129274,10.8156639,5737799932,106.712975,10.8160483,0
51530,330374266,Quốc lộ 13,primary,40.0,57.32394366197183,5737799932,106.712975,10.8160483,5737799930,106.7130049,10.8162813,0
51531,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,5737799930,106.7130049,10.8162813,5737799935,106.7130339,10.8165077,0
51532,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,5737799935,106.7130339,10.8165077,5737798904,106.7130777,10.8168491,0
51533,330374266,Quốc lộ 13,primary,27.0,57.32394366197183,5737798904,106.7130777,10.8168491,724227322,106.7131002,10.8170244,0
51534,330374266,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,724227322,106.7131002,10.8170244,366450818,106.7131435,10.8173527,0
51535,330374269,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,366450818,106.7131435,10.8173527,2418498356,106.7131788,10.8177534,0
51536,330374269,Quốc lộ 13,primary,24.0,57.32394366197183,2418498356,106.7131788,10.8177534,366445187,106.7132132,10.8180299,0
51537,330374269,Quốc lộ 13,primary,28.17361111111111,57.32394366197183,366445187,106.7132132,10.8180299,366465187,106.7133175,10.8189467,0
51538,330374271,Ngô Gia Tự,secondary,31.0,47.519646365422396,4614030565,106.6689969,10.7599703,5045757172,106.6692436,10.7603268,0
51539,330374271,Ngô Gia Tự,secondary,12.6,47.519646365422396,5045757172,106.6692436,10.7603268,4614030565,106.6689969,10.7599703,1
51540,330374271,Ngô Gia Tự,secondary,17.545454545454547,47.519646365422396,5045757172,106.6692436,10.7603268,5045756810,106.6695783,10.7608106,1
51541,330374271,Ngô Gia Tự,secondary,17.5,47.519646365422396,5045756810,106.6695783,10.7608106,5045757172,106.6692436,10.7603268,1
51542,330374271,Ngô Gia Tự,secondary,23.5,47.519646365422396,5045756810,106.6695783,10.7608106,5045757166,106.6696765,10.7609525,0
51543,330374271,Ngô Gia Tự,secondary,24.2,47.519646365422396,5045757166,106.6696765,10.7609525,5045756810,106.6695783,10.7608106,0
51544,330374271,Ngô Gia Tự,secondary,17.363636363636363,47.519646365422396,5045757166,106.6696765,10.7609525,5045757162,106.670086,10.7615444,1
51545,330374271,Ngô Gia Tự,secondary,18.9,47.519646365422396,5045757162,106.670086,10.7615444,5045757166,106.6696765,10.7609525,1
51546,330374271,Ngô Gia Tự,secondary,20.4,47.519646365422396,5045757162,106.670086,10.7615444,5045756805,106.6702758,10.7618189,0
51547,330374271,Ngô Gia Tự,secondary,18.2,47.519646365422396,5045756805,106.6702758,10.7618189,5045757162,106.670086,10.7615444,1
51548,330374271,Ngô Gia Tự,secondary,13.818181818181818,47.519646365422396,5045756805,106.6702758,10.7618189,4621862964,106.670647,10.7623553,1
51549,330374271,Ngô Gia Tự,secondary,18.0,47.519646365422396,4621862964,106.670647,10.7623553,5045756805,106.6702758,10.7618189,1
51550,330374271,Ngô Gia Tự,secondary,16.272727272727273,47.519646365422396,4621862964,106.670647,10.7623553,5045757093,106.6710235,10.7629193,1
51551,330374271,Ngô Gia Tự,secondary,22.1,47.519646365422396,5045757093,106.6710235,10.7629193,4621862964,106.670647,10.7623553,0
51552,330374271,Ngô Gia Tự,secondary,24.90909090909091,47.519646365422396,5045757093,106.6710235,10.7629193,5045757076,106.6711817,10.7631562,0
51553,330374271,Ngô Gia Tự,secondary,21.3,47.519646365422396,5045757076,106.6711817,10.7631562,5045757093,106.6710235,10.7629193,0
51554,330374271,Ngô Gia Tự,secondary,18.7,47.519646365422396,5045757076,106.6711817,10.7631562,5045757053,106.6713405,10.7633941,1
51555,330374271,Ngô Gia Tự,secondary,17.0,47.519646365422396,5045757053,106.6713405,10.7633941,5045757076,106.6711817,10.7631562,1
51556,330374271,Ngô Gia Tự,secondary,16.09090909090909,47.519646365422396,5045757053,106.6713405,10.7633941,5050082260,106.6713981,10.7634804,1
51557,330374271,Ngô Gia Tự,secondary,17.9,47.519646365422396,5050082260,106.6713981,10.7634804,5045757053,106.6713405,10.7633941,1
51558,330374271,Ngô Gia Tự,secondary,18.6,47.519646365422396,5050082260,106.6713981,10.7634804,5050082259,106.6714413,10.7635451,1
51559,330374271,Ngô Gia Tự,secondary,8.7,47.519646365422396,5050082259,106.6714413,10.7635451,5050082260,106.6713981,10.7634804,1
51560,330374271,Ngô Gia Tự,secondary,18.5,47.519646365422396,5050082259,106.6714413,10.7635451,5045757043,106.6716918,10.7639203,1
51561,330374271,Ngô Gia Tự,secondary,21.8,47.519646365422396,5045757043,106.6716918,10.7639203,5050082259,106.6714413,10.7635451,0
51562,330374271,Ngô Gia Tự,secondary,20.1,47.519646365422396,5045757043,106.6716918,10.7639203,5045757038,106.6717887,10.7640654,0
51563,330374271,Ngô Gia Tự,secondary,14.0,47.519646365422396,5045757038,106.6717887,10.7640654,5045757043,106.6716918,10.7639203,1
51564,330374271,Ngô Gia Tự,secondary,19.6,47.519646365422396,5045757038,106.6717887,10.7640654,366450098,106.6722451,10.7647491,1
51565,330374271,Ngô Gia Tự,secondary,13.454545454545455,47.519646365422396,366450098,106.6722451,10.7647491,5045757038,106.6717887,10.7640654,1
51566,330374273,Nguyễn Chí Thanh,tertiary,19.416666666666668,47.91718170580964,366380992,106.6582395,10.7577421,5674570643,106.657716,10.7576512,1
51567,330374273,Nguyễn Chí Thanh,tertiary,18.4,47.91718170580964,5674570643,106.657716,10.7576512,366380992,106.6582395,10.7577421,1
51568,330374273,Nguyễn Chí Thanh,tertiary,19.7,47.91718170580964,5674570643,106.657716,10.7576512,5674570644,106.6576682,10.7576402,1
51569,330374273,Nguyễn Chí Thanh,tertiary,20.7,47.91718170580964,5674570644,106.6576682,10.7576402,5674570643,106.657716,10.7576512,0
51570,330374273,Nguyễn Chí Thanh,tertiary,21.6,47.91718170580964,5674570644,106.6576682,10.7576402,5802861322,106.6573602,10.7575853,0
51571,330374273,Nguyễn Chí Thanh,tertiary,19.4,47.91718170580964,5802861322,106.6573602,10.7575853,5674570644,106.6576682,10.7576402,1
51572,330374273,Nguyễn Chí Thanh,tertiary,20.9,47.91718170580964,5802861322,106.6573602,10.7575853,5802861323,106.657093,10.7575292,0
51573,330374273,Nguyễn Chí Thanh,tertiary,23.9,47.91718170580964,5802861323,106.657093,10.7575292,5802861322,106.6573602,10.7575853,0
51574,330374285,Quốc lộ 1,trunk,23.7,60.0,2240993963,106.7270665,10.866945,4068481125,106.7266442,10.8667179,0
51575,330374285,Quốc lộ 1,trunk,49.0,60.0,4068481125,106.7266442,10.8667179,2240985478,106.7257192,10.8662481,0
51576,330374286,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,1958801671,106.7650045,10.8731881,5468493456,106.7650338,10.8731759,0
51577,330374286,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,5468493456,106.7650338,10.8731759,1958801664,106.7654315,10.8730469,0
51578,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,2325332287,106.7241686,10.8652327,4068481151,106.7242476,10.8652969,0
51579,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,4068481151,106.7242476,10.8652969,2338831828,106.7243354,10.8653491,0
51580,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,2338831828,106.7243354,10.8653491,2240992074,106.7244853,10.865417,0
51581,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,2240992074,106.7244853,10.865417,5769614213,106.7245325,10.8654404,0
51582,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,5769614213,106.7245325,10.8654404,5769614171,106.7246642,10.8655058,0
51583,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,5769614171,106.7246642,10.8655058,5769614175,106.7252649,10.8658036,0
51584,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,5769614175,106.7252649,10.8658036,4068481166,106.725489,10.8659148,0
51585,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,4068481166,106.725489,10.8659148,5769614180,106.7257144,10.86603,0
51586,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,5769614180,106.7257144,10.86603,5769614209,106.7262973,10.8663277,0
51587,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,5769614209,106.7262973,10.8663277,5769614186,106.7264146,10.8663876,0
51588,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,5769614186,106.7264146,10.8663876,2240992103,106.7264752,10.8664186,0
51589,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,2240992103,106.7264752,10.8664186,4720214110,106.7267175,10.8665418,0
51590,330374288,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,4720214110,106.7267175,10.8665418,4720214109,106.7267906,10.8665765,0
51591,330374290,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,2325332285,106.7235049,10.8653659,4068479362,106.7234072,10.8652812,0
51592,330374290,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,4068479362,106.7234072,10.8652812,2338831827,106.7233142,10.8652253,0
51593,330374290,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,2338831827,106.7233142,10.8652253,2338831811,106.7231622,10.8651526,0
51594,330374290,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,2338831811,106.7231622,10.8651526,5769613652,106.7230464,10.8650932,0
51595,330374290,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,5769613652,106.7230464,10.8650932,4068481145,106.7230096,10.8650743,0
51596,330374290,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,4068481145,106.7230096,10.8650743,2240992077,106.7221676,10.8646379,0
51597,330374290,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,2240992077,106.7221676,10.8646379,2240992086,106.7213844,10.8642375,0
51598,330374290,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,2240992086,106.7213844,10.8642375,2418514108,106.7208893,10.8640107,0
51599,330374290,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,2418514108,106.7208893,10.8640107,5769562280,106.7202648,10.8636814,0
51600,330374290,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,5769562280,106.7202648,10.8636814,4945644041,106.719908,10.8634933,0
51601,330374290,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,4945644041,106.719908,10.8634933,2418514109,106.7189587,10.8629928,0
51602,330374291,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,1958801708,106.7645897,10.873609,4068085459,106.7638322,10.8738745,0
51603,330374291,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,4068085459,106.7638322,10.8738745,4068085476,106.7636298,10.873938,0
51604,330374291,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,4068085476,106.7636298,10.873938,1958801727,106.7633798,10.8740056,0
51605,330374291,Quốc lộ 1,tertiary,35.40221457448788,47.91718170580964,1958801727,106.7633798,10.8740056,5772493631,106.7629012,10.8741549,0
51606,330374295,Trần Phú,primary,21.858745575412243,57.32394366197183,2300363358,106.6741308,10.7575734,4616143770,106.6744038,10.7576727,0
51607,330374295,Trần Phú,primary,21.858745575412243,57.32394366197183,4616143770,106.6744038,10.7576727,5805637469,106.6749227,10.7582263,0
51608,330374295,Trần Phú,primary,21.858745575412243,57.32394366197183,5805637469,106.6749227,10.7582263,5805637470,106.6752934,10.7586218,0
51609,330374295,Trần Phú,primary,21.858745575412243,57.32394366197183,5805637470,106.6752934,10.7586218,366429715,106.6755196,10.7588514,0
51610,330374295,Trần Phú,primary,21.858745575412243,57.32394366197183,366429715,106.6755196,10.7588514,5794771156,106.6755484,10.7588771,0
51611,330374295,Trần Phú,primary,21.858745575412243,57.32394366197183,5794771156,106.6755484,10.7588771,5794883960,106.6760696,10.7594307,0
51612,330374295,Trần Phú,primary,32.0,57.32394366197183,5794883960,106.6760696,10.7594307,5805637459,106.6761423,10.7595056,0
51613,330374295,Trần Phú,primary,21.858745575412243,57.32394366197183,5805637459,106.6761423,10.7595056,5805831221,106.676497,10.7598713,0
51614,330374295,Trần Phú,primary,18.0,57.32394366197183,5805831221,106.676497,10.7598713,366400249,106.6770991,10.760492,1
51615,330374295,Trần Phú,primary,20.0,57.32394366197183,366400249,106.6770991,10.760492,5794913350,106.6775926,10.7610403,0
51616,330374295,Trần Phú,primary,34.0,57.32394366197183,5794913350,106.6775926,10.7610403,5794913320,106.6777365,10.7611966,0
51617,330374295,Trần Phú,primary,21.858745575412243,57.32394366197183,5794913320,106.6777365,10.7611966,5794913309,106.6779722,10.7614527,0
51618,330374295,Trần Phú,primary,21.858745575412243,57.32394366197183,5794913309,106.6779722,10.7614527,5794913304,106.6782268,10.7617294,0
51619,330374295,Trần Phú,primary,39.0,57.32394366197183,5794913304,106.6782268,10.7617294,5794913328,106.6787426,10.7622899,0
51620,330374295,Trần Phú,primary,31.0,57.32394366197183,5794913328,106.6787426,10.7622899,366418906,106.6790625,10.7626244,0
51621,330374295,Trần Phú,primary,21.858745575412243,57.32394366197183,366418906,106.6790625,10.7626244,3185762981,106.6795568,10.7631515,0
51622,330374295,Trần Phú,primary,31.0,57.32394366197183,3185762981,106.6795568,10.7631515,634134021,106.6815038,10.7652009,0
51623,330374298,Quốc lộ 1,trunk,21.75,60.0,1958801764,106.7627258,10.8739963,5772687828,106.7628524,10.8739577,0
51624,330374298,Quốc lộ 1,trunk,35.40221457448788,60.0,5772687828,106.7628524,10.8739577,1958801722,106.7634012,10.8738181,0
51625,330374300,Quốc lộ 1,trunk,35.40221457448788,60.0,5772687767,106.7364553,10.8713551,2968017267,106.7368716,10.8714501,0
51626,330374300,Quốc lộ 1,trunk,35.40221457448788,60.0,2968017267,106.7368716,10.8714501,366375493,106.7373671,10.8715613,0
51627,330374300,Quốc lộ 1,trunk,35.40221457448788,60.0,366375493,106.7373671,10.8715613,2968017268,106.7377705,10.8716308,0
51628,330374300,Quốc lộ 1,trunk,35.40221457448788,60.0,2968017268,106.7377705,10.8716308,2968017240,106.7381629,10.871696,0
51629,330374300,Quốc lộ 1,trunk,35.40221457448788,60.0,2968017240,106.7381629,10.871696,366431787,106.7386023,10.8717491,0
51630,330374300,Quốc lộ 1,trunk,35.40221457448788,60.0,366431787,106.7386023,10.8717491,5767420658,106.7388827,10.8717854,0
51631,330374300,Quốc lộ 1,trunk,35.40221457448788,60.0,5767420658,106.7388827,10.8717854,2968017266,106.7393584,10.8718482,0
